Image,Label
29168,414
37240,39
34379,271
48109,434
23124,17
55810,147
17063,93
12398,79
29659,476
62222,335
11353,699
28993,934
46661,0
8109,40
41722,478
6866,105
19058,75
57614,197
6289,484
59245,135
44066,685
19552,284
28308,642
22873,634
40361,83
61377,356
51674,150
21390,463
36088,484
13181,397
63329,163
54417,518
61528,141
51364,479
43528,639
66714,490
26947,525
34737,487
50530,738
48219,546
7302,736
36461,565
5090,394
10723,102
2327,666
33975,124
45158,110
58708,225
23384,662
51378,120
66196,80
30053,366
39849,476
56278,909
50958,390
24176,65
58927,127
18595,575
6355,572
49775,48
49998,43
49631,343
62961,546
54483,188
51136,280
41971,60
59526,736
21975,157
28160,404
50599,19
61036,593
48675,185
45952,185
67555,307
56554,426
42350,80
40179,168
33685,556
58256,7
5905,402
51621,278
67497,325
27550,3
24538,20
33731,247
58044,811
40444,170
60201,19
54835,493
22915,198
23683,73
58431,765
13809,794
48566,866
28310,619
46121,189
7820,517
20157,308
36303,435
26979,520
55236,135
8298,295
44276,75
10568,14
1854,10
30779,241
12792,238
23704,642
21593,459
56738,623
4938,576
47189,588
2812,282
18180,276
57466,448
49466,266
39256,115
54062,318
46107,110
10779,533
28979,480
31149,318
15994,740
65130,552
13891,493
42062,951
54275,61
66190,259
11436,254
24446,630
24902,46
30403,243
56308,87
12340,34
3575,308
30949,56
15903,179
59104,541
54634,434
4974,188
50058,440
15951,573
57130,220
6744,649
55785,15
38218,211
28973,250
19328,318
28053,524
12291,272
49352,188
50116,36
26622,211
40351,155
2399,685
24632,224
2402,60
63923,141
45348,814
35267,679
37423,111
64635,748
38488,1
67601,33
66272,39
4017,682
25431,270
42018,925
24066,488
9984,240
8043,639
60448,76
37374,661
57160,49
56323,78
6223,123
66407,304
54507,157
29469,460
46305,528
41504,556
64676,203
58503,658
49976,562
13672,115
39434,60
21023,195
60682,221
48878,459
59154,123
65070,634
13807,381
67768,182
64307,767
13138,1
29564,478
33762,887
31210,428
16418,74
36217,433
33314,11
53361,549
36481,333
1730,916
45495,29
52914,142
46960,571
67513,428
4851,314
45097,293
46143,558
3571,423
17542,172
48569,627
10265,719
2464,709
56653,226
20390,324
48087,733
17573,98
47641,76
14539,46
1145,147
58644,147
27854,911
32688,281
4391,8
54463,19
66024,501
17921,29
42296,16
17714,239
14576,53
59213,112
30622,196
28701,40
27613,397
44982,762
19696,456
28344,118
65201,386
10032,393
20936,30
23419,102
11890,104
9886,40
59726,174
54444,552
67061,518
43322,929
1937,200
15005,694
14485,193
4663,359
32998,698
2408,729
38819,191
56912,132
34509,145
18758,916
31136,570
55477,356
50484,246
16876,201
35066,211
18179,406
23820,211
34637,437
18749,48
21385,11
28828,304
47581,445
64254,718
598,566
63703,664
1261,655
29413,602
36867,361
18016,103
20526,251
62686,427
1333,808
31851,290
45708,399
5891,668
7073,232
11934,450
48161,308
14817,681
7970,340
39299,127
28681,258
51283,219
29204,586
47238,240
38962,806
67488,778
65251,13
44813,915
38187,22
12065,459
40268,400
37601,35
979,440
59885,89
8735,335
42188,17
4238,166
32387,19
52997,212
46658,325
59680,206
8813,20
50854,204
24822,110
28411,209
25676,193
20557,165
1177,632
21208,16
32885,543
9636,759
29767,321
37380,586
36999,498
7814,45
11775,110
46700,585
45805,284
32191,231
10818,271
18146,183
23747,65
60097,180
56712,222
15588,655
34294,174
1821,803
36856,0
66729,238
13782,248
65983,63
64377,787
10343,497
52521,133
6691,463
18899,369
16482,817
1635,310
1358,457
60246,20
63909,454
61240,899
6857,872
11495,548
3129,546
14095,708
27176,175
32723,832
21413,869
6717,332
32752,84
50312,693
34104,163
22180,136
51024,636
62259,494
19766,223
54206,283
43552,248
32696,12
3147,46
34392,116
62276,36
46017,832
550,445
45385,123
62466,229
32764,103
18300,3
46127,15
31447,588
23010,3
29588,631
13719,526
49006,363
2392,261
33850,392
21501,65
50781,31
37650,120
66996,96
11735,535
53393,2
33841,184
31295,767
21330,94
40379,82
31166,842
53625,571
65989,197
4579,100
65440,616
31931,641
42029,129
28967,877
31391,460
60742,109
66390,718
66069,90
50990,488
15570,375
61131,495
6955,32
19413,367
60176,72
34999,217
61560,242
51162,464
34954,828
25081,751
62666,335
33670,45
10522,826
49482,63
27169,583
32128,173
65507,328
12021,141
42971,234
63591,167
47144,97
58376,353
28097,353
49598,35
5953,455
31038,117
17708,19
13656,612
66776,742
40579,40
14127,822
53557,141
39742,56
58880,115
57232,469
58424,306
31776,210
46033,313
37462,531
37823,240
16864,72
60243,671
56425,238
37265,455
17253,639
55350,103
38448,321
22154,43
64138,139
4387,177
47693,93
12133,93
40716,187
43056,252
29482,34
64933,178
46191,794
39622,273
41269,234
31602,367
56316,75
65519,212
35747,494
37385,20
67164,75
19582,261
54692,34
67014,197
19458,797
67770,113
60578,474
36443,177
65177,460
42462,266
26659,222
51586,492
46290,263
48196,80
29038,93
63635,893
65873,267
12044,147
34325,80
27219,71
1918,374
36120,96
64602,213
582,223
22160,98
2494,384
47989,249
40723,1
61159,129
8078,328
53439,666
51175,213
48848,185
47215,231
67418,202
26866,40
14138,467
16106,111
25255,833
44766,426
47224,298
20967,155
9707,581
62604,616
47013,536
39315,3
35510,140
13001,120
40699,92
33336,182
7004,529
53799,691
47945,830
29992,459
47170,281
31126,4
3520,525
19217,455
36966,323
62164,902
12798,732
40860,70
41225,81
25906,199
6016,24
17931,536
65285,294
55376,40
67218,203
55155,755
60489,587
42272,432
25943,143
13399,373
17300,250
59353,529
53787,607
18982,208
31506,118
35981,82
45654,398
65516,20
729,443
50277,75
43576,303
58512,77
7516,350
22874,270
31793,622
35225,251
31735,782
41812,208
66449,37
21200,468
57521,96
35868,699
1961,33
9409,87
59134,780
47,36
64520,174
58569,124
3758,146
41999,41
66799,466
52368,864
47908,216
61414,90
7354,437
40839,579
40929,277
32770,767
62165,202
20331,668
251,89
25083,395
42926,420
54988,495
21819,408
37260,314
11936,19
56176,583
5192,776
41022,584
29923,818
6292,462
45943,559
10207,561
20012,250
5714,781
44102,215
55646,717
59766,620
13066,479
31224,434
16121,13
5133,403
23452,510
6572,301
44481,288
64185,177
59359,434
50862,75
53396,359
12125,464
12352,17
25698,729
25844,29
58520,19
66260,3
59675,898
48024,318
30516,356
59808,1
34338,77
11792,336
57337,646
58664,206
31975,149
57823,490
64040,500
43600,69
51365,804
21597,417
67367,620
18962,48
34018,17
29131,94
28614,357
21479,922
13202,45
10007,39
16332,241
32466,30
14307,140
32925,44
67318,94
28738,212
20843,93
55178,704
40814,562
8984,17
61051,576
67329,174
20191,808
39555,162
52939,141
41366,380
64068,190
66267,273
46825,60
59216,273
67529,2
62538,878
59705,178
38443,29
6729,761
57600,39
32822,106
65228,204
42973,75
44450,377
15181,694
33382,804
56090,23
50760,564
32423,96
25104,685
46687,627
5655,543
31976,234
6771,39
54558,224
23041,1
60209,589
25310,206
15981,16
37299,402
6705,285
15540,260
29974,311
27178,683
59595,44
12512,46
3914,80
11893,336
16623,263
33056,82
50617,664
63716,251
38070,287
23689,0
25093,149
64576,177
30486,905
63870,249
44559,452
58526,690
7286,219
30239,15
6412,278
19995,328
41554,684
7187,330
31060,688
48483,494
32174,95
15839,14
53513,277
23480,124
17768,347
8766,313
14460,266
38437,267
19396,891
36666,383
24916,302
5111,484
52547,250
35648,140
60499,422
52371,183
7295,780
49459,660
1302,571
31573,156
42577,515
58466,677
23638,852
37963,103
17832,719
21459,123
40438,779
10734,2
24850,252
2304,98
22581,114
43559,308
32502,163
44827,263
19664,538
55361,84
62517,40
36508,29
31406,587
21410,297
36919,448
59868,224
35901,115
50328,468
64694,688
39628,26
31184,350
50894,89
26539,776
21016,335
15422,84
22240,174
28598,919
59964,97
30271,320
3125,507
48998,374
16774,163
16120,274
9034,629
49804,158
343,377
11534,658
55736,939
60970,19
50991,203
56957,76
42496,812
47138,393
48385,61
47759,632
52009,39
27215,746
504,596
16556,310
26325,402
23367,112
37659,624
55423,10
54317,147
58951,631
28347,102
64383,77
15516,106
30267,615
63278,4
52517,728
52793,285
13795,873
9022,145
65438,245
19547,362
11624,949
26282,561
39975,292
64146,478
18610,666
18576,543
32152,532
21322,364
50794,214
18384,748
5969,198
6331,287
48160,133
20208,414
34885,327
27905,2
29726,269
29522,180
4927,560
19882,856
42397,239
35909,102
64951,440
46593,291
8695,232
46229,17
43929,373
23451,75
60987,609
37318,348
26786,95
44378,634
37441,331
21536,43
13347,495
26617,855
50729,779
49035,25
43262,771
65097,75
12983,372
2623,390
9591,239
46326,254
12993,51
4027,683
53268,258
3898,110
9020,335
66017,12
9,129
9849,24
48927,240
4187,392
6199,291
29161,452
12353,695
54468,57
33400,786
53663,205
59830,260
5254,235
13312,401
35631,140
459,126
62503,104
39630,562
36812,651
11211,216
2859,215
49189,360
38077,2
33140,705
4491,109
62610,235
49334,185
63277,118
54419,390
3432,710
48203,810
29852,618
37297,83
36695,39
37887,437
50165,196
5212,231
49789,820
36786,565
67247,113
24664,350
31619,15
14504,19
3136,179
57446,234
12943,555
67296,536
16560,861
25733,23
51924,16
62333,215
16303,457
52184,681
63382,359
9093,516
44258,216
39016,588
55266,695
57789,112
18286,818
6995,940
20648,46
60542,811
49881,111
7500,144
45862,118
46379,402
38476,826
62900,68
29834,181
8190,295
30295,315
18836,398
39278,360
64893,758
47710,356
39703,899
66215,293
22343,81
46648,328
61804,769
59554,38
50085,538
56925,209
48907,126
14445,629
57231,743
120,627
10487,5
44640,693
62699,788
61367,581
22255,867
39478,63
47811,141
8285,399
49272,197
1554,199
18742,842
37702,281
17543,93
2797,836
54847,20
48654,511
17436,278
64113,231
38675,118
24747,647
36326,96
51919,283
35523,476
35641,464
24821,308
15128,757
66187,510
47506,12
63521,287
13917,530
50979,151
9030,891
15437,241
12608,39
47700,567
15602,13
12575,30
52211,197
40372,358
43967,455
20834,76
47443,213
8382,37
38325,150
29771,765
27502,14
57420,720
37691,250
23459,708
18590,67
50997,12
7152,552
38687,35
12844,10
15991,320
217,36
57794,63
5149,385
44510,586
2335,190
6069,333
52589,324
31321,452
19948,449
20202,621
20205,63
22957,882
18834,63
4919,860
3628,96
52758,15
4438,909
6194,33
6491,316
48517,423
38231,280
57631,81
46255,32
64012,321
16271,758
7214,549
61756,755
6725,383
30381,387
11674,445
5398,784
49239,47
7019,389
5353,439
56586,557
20855,612
62207,699
9063,524
43848,660
25916,738
57444,304
60596,21
66483,161
14361,270
8038,2
3894,493
63747,498
36459,84
61766,602
45004,527
13821,510
12358,586
45080,199
60045,656
46486,545
66787,249
13460,331
41412,147
5614,771
53021,162
7268,118
47856,434
40378,638
52465,367
59521,20
34528,112
60560,125
14806,40
41239,560
34143,34
18543,235
43630,86
4626,639
67680,211
52702,13
58522,479
31461,215
55546,725
62009,364
61670,860
51184,250
53937,10
65240,212
23844,39
48142,568
11082,37
64926,524
37109,558
46096,212
24137,359
38874,385
12212,2
57796,33
55911,234
40808,698
46914,155
13115,215
39005,181
62746,381
32654,3
61234,273
7995,726
54983,392
22142,205
56141,639
37801,246
32922,118
56053,57
31594,481
52496,365
7695,292
10454,555
48733,226
5431,222
43978,597
46701,869
66434,431
11722,514
58411,232
46616,270
35050,817
64838,618
55250,239
34240,195
11375,670
3435,430
55542,704
13083,149
35770,151
36148,110
63057,90
7227,167
29770,300
63628,208
32583,399
36669,434
60289,13
39870,545
62177,396
44626,252
12126,13
4894,37
46228,110
27689,29
37064,460
54638,624
273,561
5860,155
2988,412
63944,83
7825,256
52777,204
15719,156
48790,417
53749,443
62692,219
40422,421
25091,168
61405,21
67469,758
46099,351
24848,572
30276,713
22746,675
52260,431
66341,714
22023,824
34751,147
60919,191
49303,43
15261,450
20374,923
23208,659
28583,25
38940,530
25774,118
4915,661
9421,350
48410,109
21398,547
64974,147
24260,185
34021,750
49720,649
59024,693
42628,765
30114,206
17061,513
33763,193
43076,221
45931,490
15228,738
43344,424
35196,17
31114,308
28016,895
45486,29
50784,692
67362,79
50689,96
13808,217
3760,222
22460,255
6448,329
52962,532
1403,146
31493,494
8686,254
53082,444
2707,670
65160,162
62069,172
63123,627
6927,606
27756,112
30353,42
4259,623
38766,780
38272,338
7294,190
56124,69
7289,203
3893,480
5978,317
66206,574
17548,753
17053,307
30605,633
32410,446
59490,759
23077,357
63748,127
4652,157
11750,645
2468,125
26026,409
60065,204
5704,429
51751,779
12449,156
9734,410
49268,498
23385,954
3613,224
52388,794
24706,503
24581,382
7676,57
31956,42
4107,270
17969,460
35975,646
62142,790
6873,321
59454,945
45407,379
53297,519
58370,575
28939,95
26130,605
56538,371
58051,113
1772,337
37653,594
22498,158
64280,323
12866,457
65846,439
9176,42
67506,881
41827,88
18298,720
10450,158
9476,405
27784,704
24842,508
20796,866
55720,618
7310,48
41006,915
58639,636
5937,893
41713,234
52708,72
18903,168
19324,57
35402,58
6820,23
61515,248
30373,34
6437,181
9044,822
15355,168
20710,293
63201,290
19726,796
26123,529
60991,20
7357,4
22434,43
4117,47
52457,410
17246,316
43812,397
56534,321
45055,197
27119,514
38795,520
67375,565
27981,595
30463,943
49389,37
59288,761
18594,225
54885,295
27216,171
35728,936
19404,119
27757,8
20673,735
64159,264
61557,353
41418,909
59196,362
54203,920
3587,31
19125,120
21620,382
46407,649
65234,147
59158,536
6132,379
43493,381
1222,664
8750,790
37133,444
66113,17
58754,557
47002,120
15541,421
12309,772
7951,233
36861,63
36137,639
35296,171
46302,222
44959,479
46100,818
37982,294
31910,359
33707,81
20085,54
18637,764
27925,36
67464,95
62982,212
19452,341
66736,538
30626,703
23187,169
8565,660
48781,623
63025,109
63911,143
15057,23
36800,264
25386,174
14245,540
32297,163
53948,602
54759,327
6926,3
61177,250
44366,364
6060,336
39852,79
56489,212
19408,848
24084,379
39400,333
48844,333
22807,590
35682,155
67798,267
67381,284
24584,215
48914,239
2107,178
63763,362
35217,104
27499,104
12862,42
16943,549
34081,166
40481,175
44901,151
63745,768
44893,17
64962,377
5687,139
7938,240
26160,203
16166,166
24781,772
38281,29
63016,20
67377,446
48758,155
51994,457
824,707
9467,373
27942,758
30566,361
56619,702
66792,244
43717,351
38418,68
35117,294
39287,190
55612,77
45369,488
52790,95
11778,494
29383,5
55598,572
65626,163
14123,781
52316,285
25597,12
4678,34
10299,382
26011,216
25392,807
26495,96
35818,252
227,221
50392,154
45184,265
26972,143
49396,285
65513,180
6424,773
49229,42
64467,13
60771,33
59539,103
3945,636
39370,754
65280,629
14899,282
41417,646
30078,72
19281,81
30183,659
65699,549
26025,21
23429,629
9371,261
39532,278
35978,955
44061,274
12857,298
28942,32
24497,20
5999,65
36869,277
19850,366
57604,293
47078,42
35605,80
54049,331
38266,79
66633,843
10855,487
11561,46
39159,282
32172,129
63463,417
67275,103
26876,87
37169,72
49797,63
27204,129
39158,3
41981,735
2692,74
30119,11
38611,39
60971,205
9744,423
43912,317
45324,135
59832,2
25402,555
13308,88
9076,294
61471,146
24181,453
13488,53
7219,349
49695,36
40124,631
11327,604
55665,155
60015,585
43388,579
8782,320
6822,384
61998,37
26623,70
53910,144
26909,628
12580,63
15864,385
52910,794
27187,75
34894,220
31353,140
12855,4
9613,434
42406,275
29761,36
20504,364
63252,41
13513,38
26873,60
51465,593
31174,58
37759,681
24619,210
41285,543
61152,110
59194,188
43547,153
10086,383
21861,81
36006,36
26882,79
50480,87
49129,808
55301,53
62899,865
64650,290
22138,758
3479,199
39168,135
61531,550
61371,282
59773,731
38098,144
59901,421
62980,459
34942,10
66248,104
37913,36
41449,39
36548,337
45860,116
62684,950
9622,127
4393,179
42881,193
15958,434
50047,16
34152,575
27111,944
42250,231
25861,275
13464,614
37018,599
13258,566
40199,215
17891,66
40952,13
19264,264
66465,845
4430,21
25685,214
55133,728
23045,37
61181,495
36561,177
14280,615
55232,162
20520,274
54503,364
33619,806
12974,140
19572,4
21789,767
66938,688
18214,221
50846,402
55100,34
62974,520
43515,215
50152,169
58072,464
26277,74
16800,205
63525,455
17131,44
39901,124
67669,37
16815,842
61104,782
26525,56
40995,256
33807,144
12381,14
633,389
9925,23
8961,682
48639,629
66797,517
14741,158
28653,498
5735,836
54486,318
21304,404
20813,1
8895,126
58352,831
20635,403
36246,5
29086,391
2166,114
18144,29
64378,213
975,201
65632,162
6573,139
41024,409
12266,353
59704,179
13915,1
33962,629
46088,9
62034,205
63424,301
48061,79
28131,76
54514,278
32422,126
58086,72
39329,343
2087,589
53814,557
55917,125
58129,807
5920,265
44638,102
62778,274
58719,195
2322,57
5346,685
9402,468
58713,153
60421,663
839,78
66388,709
12476,132
32733,125
36523,494
58905,911
24430,150
21694,756
54946,266
38485,79
13575,23
44409,248
42547,663
55647,628
57439,388
58324,349
57699,565
45137,81
14948,319
23241,605
47519,405
8919,106
16073,564
11739,500
64000,279
64108,188
64649,887
61742,556
67396,264
62882,77
59674,538
51366,81
67001,756
9535,51
18416,219
29636,922
17487,28
51948,36
62373,2
52868,258
50845,952
1272,333
46560,124
10641,340
64136,813
45683,583
8908,8
53231,59
13200,81
31293,254
3501,172
32320,273
55419,757
36065,2
35490,814
25416,418
14321,750
37070,259
6504,38
14282,120
58797,33
52137,221
11093,431
29533,256
43509,686
61101,277
40046,761
302,753
37363,886
38456,182
11033,281
3230,638
11636,283
60627,36
16861,78
58821,103
61283,279
44116,194
15129,203
57430,45
29971,507
59103,669
61906,115
55327,20
60858,515
41982,411
32244,211
1934,872
29682,578
50095,443
63,82
18819,797
63573,513
35880,269
9334,307
64070,164
44946,42
54128,713
14421,60
20990,641
56499,304
58395,190
66796,135
22146,705
496,28
2436,273
28587,104
41261,343
57591,638
61198,113
17528,707
46675,92
33254,57
3999,267
24546,164
37320,104
19593,467
18877,248
669,80
61120,279
12098,545
12703,496
22600,464
47456,283
59952,13
18702,13
31219,200
13442,198
32295,532
19126,76
12293,801
54477,608
57802,11
61437,185
67597,298
57889,708
15204,664
56584,149
51068,929
20047,325
33721,112
63215,267
42320,693
13889,108
26129,40
65077,100
60862,563
13244,74
60259,855
17195,513
43356,206
18814,456
48262,804
49997,619
23420,109
33547,64
48839,20
7416,596
41214,492
2721,351
37686,699
12674,118
62289,307
34184,320
27738,300
57595,226
22766,254
44809,807
35240,545
33394,457
17182,746
11237,557
10699,106
34987,106
61854,319
43413,275
53864,158
12170,198
24203,13
53708,261
41129,584
54767,12
21528,506
13247,78
38629,328
63181,96
58666,601
22533,142
41108,905
61164,503
44876,8
31161,3
46994,783
39204,408
52552,42
5469,242
54628,488
45473,276
44325,83
43641,335
49892,103
12415,149
16503,265
65656,603
27934,443
60519,65
53884,20
10815,418
53510,343
39983,13
34452,13
65085,215
35736,7
57870,113
30315,298
52557,40
8889,141
25743,274
3798,171
15065,538
1498,587
13006,102
24946,135
59180,12
51906,190
24208,140
50213,210
17613,2
38649,216
45292,840
9711,535
17176,559
26262,3
41231,438
34955,57
51410,194
58421,226
43406,272
23580,43
1179,42
52514,209
41031,432
16333,854
65369,255
21040,136
65190,76
16759,224
36304,769
61211,219
19534,161
61761,168
42996,571
9783,687
33981,712
10875,40
26192,450
13221,198
32274,136
10333,190
150,246
11085,462
60370,54
34743,542
15192,941
40804,697
1093,476
17964,261
46518,102
7217,186
54698,385
22403,118
63039,11
59466,229
22823,162
12846,328
56972,535
56816,439
28321,103
17017,556
51145,252
58828,250
58973,738
23354,90
4853,584
13125,360
61321,321
56906,39
58267,12
43023,444
55075,61
66101,82
48046,456
57788,481
16023,151
2560,306
59119,15
16077,188
11522,345
63170,246
65764,423
22233,578
7654,0
15743,272
62490,528
65943,152
59057,167
32426,7
59390,161
28260,162
21271,529
23651,367
14300,392
46286,407
4576,17
41792,79
67463,491
46570,524
57586,295
4020,98
30475,331
28254,650
19502,349
41255,273
16734,156
64679,648
30665,368
10577,19
44576,280
41117,747
35262,773
67624,270
32044,899
16999,152
26497,384
27380,703
64379,4
37235,10
41358,380
52349,321
31528,585
53898,784
58676,163
18802,23
33486,250
63399,638
62397,198
14793,787
37516,544
59421,103
18448,216
47600,538
42770,475
60353,291
7651,647
48033,832
15971,431
54655,748
64685,301
49127,380
36322,460
20672,67
28751,321
31052,659
20671,363
1,517
14041,46
65636,188
64291,368
4415,41
15131,291
61828,75
7365,38
10116,219
44208,114
14888,116
5946,417
24506,530
55919,748
15415,74
32155,124
22376,474
42134,757
32757,269
56571,175
42243,20
19501,422
62824,444
43298,83
9568,17
34357,753
19626,112
53725,409
18260,23
65224,567
8540,388
34448,199
32746,534
55756,337
18575,67
62736,335
21908,561
36945,609
28364,81
23184,72
38334,253
9940,14
51619,934
15523,932
13475,559
42809,713
40932,804
40790,408
56077,195
28043,358
27463,70
58455,307
21812,213
12843,155
51665,891
59823,462
24410,119
49697,121
33423,113
49379,482
3121,358
60976,173
57956,141
56227,21
42422,405
6409,48
67761,102
38761,271
3607,156
48328,330
9955,491
36346,864
40157,634
16645,399
38254,448
14147,543
14056,616
6924,252
58780,250
17308,269
60614,222
20070,113
33196,40
20700,814
31801,235
60601,789
19109,206
1507,47
9473,146
41469,462
27897,571
24355,180
24266,546
32403,919
30465,585
35672,673
63620,649
64762,221
17564,73
59006,622
58388,135
5766,285
42740,182
16842,215
24241,290
58678,414
1625,245
67168,401
23366,540
44444,905
65096,423
14664,832
31863,547
52292,255
27232,721
60562,235
52033,97
62562,100
5520,399
14220,266
3568,19
19774,173
18264,452
35316,394
66868,505
36,360
22099,421
57954,20
49592,433
5775,74
13908,31
18661,103
3879,263
11777,29
40173,203
16352,545
29903,51
26226,235
22399,97
12928,219
59738,90
20521,45
27820,53
20334,135
32209,129
33277,808
66097,347
49844,389
62796,390
6041,17
37824,649
41592,184
7550,28
44797,260
48397,385
38185,96
33686,104
28962,110
62167,668
58521,478
5674,68
58417,405
24948,774
35290,612
11824,167
27627,188
48364,17
7758,418
14563,223
41648,951
48086,65
64925,103
58979,205
50295,203
11623,278
34814,56
46663,36
40139,66
48736,42
38510,26
17219,823
12136,827
33073,729
58252,457
63767,718
56225,685
3270,314
29152,291
66450,177
66226,242
43016,95
21503,74
11518,332
67714,549
22012,0
5718,444
53084,928
65744,216
37991,304
1939,538
22479,510
59657,63
56705,132
37079,303
59381,225
15208,953
40773,622
4936,50
41030,178
14962,132
20659,118
54863,823
12128,453
56719,108
23980,433
33413,502
13186,97
9856,480
55260,670
38751,176
63106,26
38604,116
2883,310
48884,20
11402,953
53375,225
61273,103
14980,125
37546,725
20024,699
19144,78
42391,23
21051,206
49091,189
15285,78
57987,645
56313,194
8442,310
54602,759
64433,859
2129,704
58173,125
37877,313
25475,305
43898,213
10189,190
59002,267
46094,512
54370,274
38005,372
11461,460
2075,390
29743,452
8586,797
28981,468
58891,87
12222,92
63361,78
5057,277
1278,139
20516,37
64581,610
59404,587
29734,51
678,550
35673,421
9975,467
39435,310
55394,275
55943,1
10681,693
22962,410
33628,76
52982,162
2279,325
22414,838
47820,229
54384,806
52726,129
39840,339
48130,438
22372,494
12195,267
14117,294
1391,2
5930,759
20858,136
62384,725
18687,92
25000,374
49507,7
32639,246
23669,445
17361,661
32054,193
63109,39
47768,946
33397,114
3477,217
5099,333
10173,720
2573,114
20082,496
6113,185
50765,81
2599,281
59472,454
990,79
54851,65
24881,293
47390,709
15891,56
9873,779
24396,46
32082,205
35695,246
50884,619
2881,462
15173,391
44996,526
62063,914
53535,2
32924,690
33672,941
36325,221
61190,149
38901,210
30869,481
31911,515
36825,317
30970,75
4226,281
47915,229
20266,16
36224,409
52781,755
43585,153
17831,271
52884,65
1678,256
57285,201
32130,151
58980,552
4058,151
38297,203
55635,430
6986,480
55434,516
26693,720
56626,541
1860,311
36474,772
57070,71
12086,649
9943,76
46583,42
45390,465
32066,333
4407,365
58296,29
52263,102
33495,554
21482,47
19480,468
16519,290
3050,108
62475,82
56920,14
27893,6
34146,732
49712,89
41176,380
26134,305
52810,491
46426,246
55283,922
32265,75
44507,95
3109,179
2028,367
52540,120
60564,495
53053,417
65373,388
62160,663
48480,45
1985,935
56175,489
62323,336
49134,36
12071,117
62879,769
15697,323
13960,536
60054,702
33574,661
13078,190
36569,97
21081,669
15764,596
38754,592
51484,405
62438,605
59258,603
32804,16
47052,90
17897,534
57312,140
12585,390
14213,317
63969,139
2225,528
29113,17
7216,303
12985,19
5633,462
4360,448
35669,381
52664,421
55209,773
40484,107
53127,78
24650,494
16343,20
67757,744
46508,476
29405,927
65182,590
32615,841
54308,40
43193,545
67575,181
40403,315
49627,105
55051,267
4664,102
65315,181
43870,435
17283,694
62499,225
44286,320
5100,634
47075,43
31928,765
54440,177
38626,252
32990,115
62316,507
23525,925
55399,90
37995,193
52108,584
24774,303
42318,265
30818,264
4762,167
34769,756
21710,575
23792,385
19905,862
19063,1
62814,361
48706,147
51803,446
60933,89
67049,641
46924,947
60989,660
10972,840
56864,109
46130,112
8685,144
60719,394
54834,298
7671,401
11874,28
46047,529
20151,570
53701,109
36851,337
59575,113
19140,224
17631,238
44744,547
21684,205
33153,404
53734,202
17037,495
20934,817
49367,925
40275,93
15524,53
9161,742
1972,628
23387,280
26176,37
62387,401
56878,103
64665,208
67718,29
64235,14
19037,601
61813,110
60850,44
62500,290
53117,272
25814,418
11840,293
37714,90
54017,613
11909,875
40310,785
61910,463
41082,928
61986,570
63447,78
28410,574
7022,151
23282,646
60191,694
34359,3
3307,173
9915,692
49699,213
24883,327
62623,294
16612,728
35441,663
55441,301
51409,758
42292,264
45092,120
59369,298
4025,298
18607,858
29427,184
22341,87
45293,343
66987,787
67074,764
26412,553
61668,203
65885,70
60224,143
15440,655
27664,16
65323,463
61145,89
47435,455
59946,34
26034,898
19617,621
66194,54
35943,212
21526,656
19145,93
49295,730
49073,105
52441,261
31653,110
19468,653
22323,558
12684,621
9509,400
20032,274
43609,291
24059,640
12164,598
2020,135
65342,667
25,135
62027,806
24798,32
34444,884
12647,319
56799,79
465,16
22145,692
41884,532
35935,191
20154,388
46335,586
66295,291
66539,381
39667,143
50634,809
28999,144
8572,203
56628,572
23569,321
15019,758
30419,307
10014,428
56418,811
8862,642
38980,177
63604,494
37710,534
12068,348
18793,219
23534,761
52530,291
42357,300
8405,935
31661,173
45609,316
56600,526
34693,320
58598,19
23106,885
21632,536
27958,93
16502,441
55132,98
11415,859
6745,116
23550,358
8719,239
20025,262
63482,381
63814,37
48144,10
13087,239
42958,166
67416,513
11897,2
31678,721
42870,168
15709,475
40304,380
21381,424
47186,195
57395,905
26279,77
51724,60
13972,943
35263,416
28818,63
10475,610
66627,479
7843,135
53155,98
26581,96
23562,676
37127,60
19881,254
26018,587
62902,388
12887,45
41195,29
48320,100
51784,358
40950,205
58568,710
50123,31
32534,568
63320,219
31974,274
65120,104
35829,697
25142,494
60873,247
64943,213
9202,6
63302,118
15434,759
61768,411
53686,387
22516,37
17801,345
25425,239
22377,13
61851,481
36802,46
40540,642
66331,358
36022,650
161,428
58298,136
10496,728
59731,36
29873,103
14935,190
20979,132
7775,20
33576,294
38236,598
46264,950
6401,80
41569,608
19791,248
9819,161
294,81
5494,357
22826,90
9047,80
36364,459
34514,521
47575,372
56727,20
29378,300
55561,848
9653,494
9056,889
20748,52
38520,383
10134,524
65865,208
6993,377
20440,426
24424,779
28429,455
583,179
36438,660
5317,555
32621,34
18055,476
9670,202
59357,76
53893,78
31700,37
63516,545
10248,163
40391,78
56274,112
18969,529
18351,302
62741,54
9809,249
21610,312
30519,175
34005,253
56887,456
59037,450
67791,100
63963,594
25058,42
63795,794
7853,542
48415,223
65262,359
28341,234
55482,193
58203,39
66748,719
41686,37
26582,144
25562,559
8802,587
26237,82
25810,564
27558,408
49245,209
13411,236
54844,532
25908,487
60521,474
12174,409
64088,389
41814,116
11838,102
51041,39
27846,204
61971,390
36668,520
11914,676
32683,195
11057,89
32413,947
65254,764
16766,526
26016,440
1473,600
38057,187
33464,208
56132,158
3048,88
